angle,position,intercept factor
173,0.104,0.5306122448979592
174,0.104,0.3402061855670103
175,0.104,0.41414141414141414
176,0.104,0.5
177,0.104,0.38461538461538464
178,0.104,0.3103448275862069
179,0.104,0.3148148148148148
180,0.104,0.3404255319148936
181,0.104,0.35294117647058826
182,0.104,0.37777777777777777
183,0.104,0.44761904761904764
184,0.104,0.43119266055045874
185,0.104,0.4606741573033708
186,0.104,0.3333333333333333
187,0.104,0.5257731958762887
188,0.104,0.4174757281553398
189,0.104,0.4368932038834951
190,0.104,0.3577981651376147
191,0.104,0.37735849056603776
192,0.104,0.3577981651376147
193,0.104,0.3394495412844037
194,0.104,0.3392857142857143
195,0.104,0.2815533980582524
196,0.104,0.1743119266055046
197,0.104,0.15517241379310345
198,0.104,0.136
199,0.104,0.12244897959183673
200,0.104,0.11864406779661017
201,0.104,0.09448818897637795
202,0.104,0.0948905109489051
203,0.104,0.04964539007092199
204,0.104,0.058823529411764705
205,0.104,0.02857142857142857
206,0.104,0.037037037037037035
207,0.104,0.03597122302158273
208,0.104,0.041666666666666664
209,0.104,0.01639344262295082
210,0.104,0.058823529411764705
211,0.104,0.05185185185185185
212,0.104,0.030303030303030304
213,0.104,0.046875
214,0.104,0.03875968992248062
215,0.104,0.03333333333333333
216,0.104,0.06976744186046512
217,0.104,0.027972027972027972
218,0.104,0.05426356589147287
219,0.104,0.03816793893129771
220,0.104,0.06060606060606061
221,0.104,0.04225352112676056
222,0.104,0.028985507246376812
223,0.104,0.05303030303030303
224,0.104,0.09917355371900827
225,0.104,0.05426356589147287
135,0.105,0.028985507246376812
136,0.105,0.05
137,0.105,0.07142857142857142
138,0.105,0.047244094488188976
139,0.105,0.06779661016949153
140,0.105,0.05785123966942149
141,0.105,0.021897810218978103
142,0.105,0.0410958904109589
143,0.105,0.06451612903225806
144,0.105,0.030303030303030304
145,0.105,0.027777777777777776
146,0.105,0.0072992700729927005
147,0.105,0.026490066225165563
148,0.105,0.007751937984496124
149,0.105,0.058823529411764705
150,0.105,0.007751937984496124
151,0.105,0.04225352112676056
152,0.105,0.013333333333333334
153,0.105,0.050359712230215826
154,0.105,0.037037037037037035
155,0.105,0.04
156,0.105,0.0743801652892562
157,0.105,0.12
158,0.105,0.11290322580645161
159,0.105,0.15178571428571427
160,0.105,0.16
161,0.105,0.1111111111111111
162,0.105,0.16417910447761194
163,0.105,0.15966386554621848
164,0.105,0.17886178861788618
165,0.105,0.2807017543859649
166,0.105,0.4666666666666667
167,0.105,0.3448275862068966
168,0.105,0.2727272727272727
169,0.105,0.36283185840707965
170,0.105,0.3153153153153153
171,0.105,0.30973451327433627
172,0.105,0.39805825242718446
173,0.105,0.47058823529411764
174,0.105,0.3978494623655914
175,0.105,0.5227272727272727
176,0.105,0.45714285714285713
177,0.105,0.32608695652173914
178,0.105,0.44680851063829785
179,0.105,0.38596491228070173
180,0.105,0.32673267326732675
181,0.105,0.3333333333333333
182,0.105,0.32673267326732675
183,0.105,0.44761904761904764
184,0.105,0.43119266055045874
185,0.105,0.42
186,0.105,0.5333333333333333
187,0.105,0.4
188,0.105,0.4117647058823529
189,0.105,0.25984251968503935
190,0.105,0.3333333333333333
191,0.105,0.2653061224489796
192,0.105,0.2871287128712871
193,0.105,0.37373737373737376
194,0.105,0.27884615384615385
195,0.105,0.23809523809523808
196,0.105,0.18796992481203006
197,0.105,0.1310344827586207
198,0.105,0.15966386554621848
199,0.105,0.07407407407407407
200,0.105,0.16393442622950818
201,0.105,0.136
202,0.105,0.0625
203,0.105,0.09090909090909091
204,0.105,0.0967741935483871
205,0.105,0.028169014084507043
206,0.105,0.042735042735042736
207,0.105,0.029850746268656716
208,0.105,0.03896103896103896
209,0.105,0.02158273381294964
210,0.105,0.03759398496240601
211,0.105,0.05426356589147287
212,0.105,0.072
213,0.105,0.05185185185185185
214,0.105,0.0625
215,0.105,0.04918032786885246
216,0.105,0.10743801652892562
217,0.105,0.05303030303030303
218,0.105,0.014925373134328358
219,0.105,0.06557377049180328
220,0.105,0.058823529411764705
221,0.105,0.031746031746031744
222,0.105,0.05555555555555555
223,0.105,0.06716417910447761
224,0.105,0.021897810218978103
225,0.105,0.0743801652892562
135,0.106,0.10294117647058823
136,0.106,0.06557377049180328
137,0.106,0.03225806451612903
138,0.106,0.04065040650406504
139,0.106,0.07142857142857142
140,0.106,0.0625
141,0.106,0.05982905982905983
142,0.106,0.04225352112676056
143,0.106,0.03937007874015748
144,0.106,0.02877697841726619
145,0.106,0.030303030303030304
146,0.106,0.02158273381294964
147,0.106,0.06569343065693431
148,0.106,0.0273972602739726
149,0.106,0.050359712230215826
150,0.106,0.022222222222222223
151,0.106,0.046153846153846156
152,0.106,0.022556390977443608
153,0.106,0.04918032786885246
154,0.106,0.038461538461538464
155,0.106,0.07801418439716312
156,0.106,0.023076923076923078
157,0.106,0.07086614173228346
158,0.106,0.11811023622047244
159,0.106,0.19642857142857142
160,0.106,0.08955223880597014
161,0.106,0.10526315789473684
162,0.106,0.11666666666666667
163,0.106,0.14516129032258066
164,0.106,0.1864406779661017
165,0.106,0.25742574257425743
166,0.106,0.4117647058823529
167,0.106,0.29896907216494845
168,0.106,0.3142857142857143
169,0.106,0.3592233009708738
170,0.106,0.32710280373831774
171,0.106,0.44329896907216493
172,0.106,0.42857142857142855
173,0.106,0.39805825242718446
174,0.106,0.43434343434343436
175,0.106,0.4791666666666667
176,0.106,0.3592233009708738
177,0.106,0.3695652173913043
178,0.106,0.3939393939393939
179,0.106,0.2909090909090909
180,0.106,0.41304347826086957
181,0.106,0.34545454545454546
182,0.106,0.3162393162393162
183,0.106,0.32673267326732675
184,0.106,0.45652173913043476
185,0.106,0.5368421052631579
186,0.106,0.3508771929824561
187,0.106,0.5192307692307693
188,0.106,0.43137254901960786
189,0.106,0.3050847457627119
190,0.106,0.4489795918367347
191,0.106,0.3069306930693069
192,0.106,0.288135593220339
193,0.106,0.31313131313131315
194,0.106,0.3269230769230769
195,0.106,0.25252525252525254
196,0.106,0.16666666666666666
197,0.106,0.13333333333333333
198,0.106,0.14166666666666666
199,0.106,0.10077519379844961
200,0.106,0.152
201,0.106,0.10317460317460317
202,0.106,0.06060606060606061
203,0.106,0.109375
204,0.106,0.07142857142857142
205,0.106,0.08527131782945736
206,0.106,0.02702702702702703
207,0.106,0.04201680672268908
208,0.106,0.029411764705882353
209,0.106,0.02127659574468085
210,0.106,0.0410958904109589
211,0.106,0.07575757575757576
212,0.106,0.104
213,0.106,0.028169014084507043
214,0.106,0.06993006993006994
215,0.106,0.022900763358778626
216,0.106,0.07692307692307693
217,0.106,0.015625
218,0.106,0.056910569105691054
219,0.106,0.028985507246376812
220,0.106,0.1
221,0.106,0.0625
222,0.106,0.022556390977443608
223,0.106,0.020833333333333332
224,0.106,0.05263157894736842
225,0.106,0.06666666666666667
135,0.107,0.056
136,0.107,0.07575757575757576
137,0.107,0.07462686567164178
138,0.107,0.078125
139,0.107,0.03787878787878788
140,0.107,0.028985507246376812
141,0.107,0.03546099290780142
142,0.107,0.03875968992248062
143,0.107,0.028985507246376812
144,0.107,0.08695652173913043
145,0.107,0.03597122302158273
146,0.107,0.05714285714285714
147,0.107,0.06153846153846154
148,0.107,0.05555555555555555
149,0.107,0.051094890510948905
150,0.107,0.029850746268656716
151,0.107,0.05343511450381679
152,0.107,0.05555555555555555
153,0.107,0.04065040650406504
154,0.107,0.04964539007092199
155,0.107,0.06206896551724138
156,0.107,0.07407407407407407
157,0.107,0.10743801652892562
158,0.107,0.06293706293706294
159,0.107,0.07633587786259542
160,0.107,0.06766917293233082
161,0.107,0.1206896551724138
162,0.107,0.11643835616438356
163,0.107,0.11666666666666667
164,0.107,0.20869565217391303
165,0.107,0.3333333333333333
166,0.107,0.2909090909090909
167,0.107,0.36633663366336633
168,0.107,0.2897196261682243
169,0.107,0.325
170,0.107,0.36633663366336633
171,0.107,0.36633663366336633
172,0.107,0.375
173,0.107,0.3557692307692308
174,0.107,0.47474747474747475
175,0.107,0.4174757281553398
176,0.107,0.45263157894736844
177,0.107,0.3894736842105263
178,0.107,0.35714285714285715
179,0.107,0.2978723404255319
180,0.107,0.28205128205128205
181,0.107,0.34234234234234234
182,0.107,0.37254901960784315
183,0.107,0.3486238532110092
184,0.107,0.3548387096774194
185,0.107,0.43010752688172044
186,0.107,0.6
187,0.107,0.48514851485148514
188,0.107,0.39805825242718446
189,0.107,0.4423076923076923
190,0.107,0.3888888888888889
191,0.107,0.2909090909090909
192,0.107,0.4174757281553398
193,0.107,0.26732673267326734
194,0.107,0.34545454545454546
195,0.107,0.2631578947368421
196,0.107,0.2631578947368421
197,0.107,0.14728682170542637
198,0.107,0.13385826771653545
199,0.107,0.11450381679389313
200,0.107,0.11450381679389313
201,0.107,0.07801418439716312
202,0.107,0.11504424778761062
203,0.107,0.09774436090225563
204,0.107,0.09558823529411764
205,0.107,0.0472972972972973
206,0.107,0.07746478873239436
207,0.107,0.014285714285714285
208,0.107,0.04477611940298507
209,0.107,0.024390243902439025
210,0.107,0.06976744186046512
211,0.107,0.05785123966942149
212,0.107,0.0967741935483871
213,0.107,0.022556390977443608
214,0.107,0.03333333333333333
215,0.107,0.014184397163120567
216,0.107,0.05454545454545454
217,0.107,0.09774436090225563
218,0.107,0.08527131782945736
219,0.107,0.037037037037037035
220,0.107,0.05263157894736842
221,0.107,0.02702702702702703
222,0.107,0.078125
223,0.107,0.05511811023622047
224,0.107,0.07246376811594203
225,0.107,0.05084745762711865
135,0.108,0.05426356589147287
136,0.108,0.04918032786885246
137,0.108,0.04132231404958678
138,0.108,0.07352941176470588
139,0.108,0.037037037037037035
140,0.108,0.06349206349206349
141,0.108,0.06474820143884892
142,0.108,0.06976744186046512
143,0.108,0.05084745762711865
144,0.108,0.08955223880597014
145,0.108,0.04477611940298507
146,0.108,0.08661417322834646
147,0.108,0.06557377049180328
148,0.108,0.06153846153846154
149,0.108,0.030303030303030304
150,0.108,0.07563025210084033
151,0.108,0.043478260869565216
152,0.108,0.07575757575757576
153,0.108,0.046875
154,0.108,0.07801418439716312
155,0.108,0.06474820143884892
156,0.108,0.09523809523809523
157,0.108,0.12195121951219512
158,0.108,0.10236220472440945
159,0.108,0.14492753623188406
160,0.108,0.09230769230769231
161,0.108,0.05185185185185185
162,0.108,0.16964285714285715
163,0.108,0.1678832116788321
164,0.108,0.20300751879699247
165,0.108,0.3
166,0.108,0.23809523809523808
167,0.108,0.40594059405940597
168,0.108,0.31313131313131315
169,0.108,0.3626373626373626
170,0.108,0.3763440860215054
171,0.108,0.38
172,0.108,0.40229885057471265
173,0.108,0.45263157894736844
174,0.108,0.3944954128440367
175,0.108,0.3620689655172414
176,0.108,0.5268817204301075
177,0.108,0.36283185840707965
178,0.108,0.3106796116504854
179,0.108,0.23333333333333334
180,0.108,0.3888888888888889
181,0.108,0.3644859813084112
182,0.108,0.2830188679245283
183,0.108,0.36633663366336633
184,0.108,0.35294117647058826
185,0.108,0.43434343434343436
186,0.108,0.3673469387755102
187,0.108,0.5393258426966292
188,0.108,0.46153846153846156
189,0.108,0.4117647058823529
190,0.108,0.4074074074074074
191,0.108,0.36283185840707965
192,0.108,0.27102803738317754
193,0.108,0.2920353982300885
194,0.108,0.36633663366336633
195,0.108,0.136
196,0.108,0.24324324324324326
197,0.108,0.21904761904761905
198,0.108,0.16393442622950818
199,0.108,0.1297709923664122
200,0.108,0.1282051282051282
201,0.108,0.1044776119402985
202,0.108,0.07518796992481203
203,0.108,0.06349206349206349
204,0.108,0.104
205,0.108,0.06349206349206349
206,0.108,0.045454545454545456
207,0.108,0.08029197080291971
208,0.108,0.04316546762589928
209,0.108,0.08396946564885496
210,0.108,0.04411764705882353
211,0.108,0.056910569105691054
212,0.108,0.04225352112676056
213,0.108,0.05303030303030303
214,0.108,0.035211267605633804
215,0.108,0.04285714285714286
216,0.108,0.05185185185185185
217,0.108,0.04838709677419355
218,0.108,0.058823529411764705
219,0.108,0.08064516129032258
220,0.108,0.03597122302158273
221,0.108,0.06060606060606061
222,0.108,0.03361344537815126
223,0.108,0.022222222222222223
224,0.108,0.088
225,0.108,0.03937007874015748
135,0.109,0.05982905982905983
136,0.109,0.014492753623188406
137,0.109,0.027522935779816515
138,0.109,0.05
139,0.109,0.08064516129032258
140,0.109,0.06451612903225806
141,0.109,0.061946902654867256
142,0.109,0.024
143,0.109,0.06944444444444445
144,0.109,0.04
145,0.109,0.0782608695652174
146,0.109,0.046875
147,0.109,0.041666666666666664
148,0.109,0.04895104895104895
149,0.109,0.04477611940298507
150,0.109,0.03597122302158273
151,0.109,0.06382978723404255
152,0.109,0.02857142857142857
153,0.109,0.06504065040650407
154,0.109,0.06474820143884892
155,0.109,0.051094890510948905
156,0.109,0.05714285714285714
157,0.109,0.10606060606060606
158,0.109,0.12698412698412698
159,0.109,0.1623931623931624
160,0.109,0.12
161,0.109,0.1452991452991453
162,0.109,0.12903225806451613
163,0.109,0.184
164,0.109,0.23893805309734514
165,0.109,0.25862068965517243
166,0.109,0.30275229357798167
167,0.109,0.32142857142857145
168,0.109,0.3786407766990291
169,0.109,0.3394495412844037
170,0.109,0.22950819672131148
171,0.109,0.42574257425742573
172,0.109,0.4897959183673469
173,0.109,0.5952380952380952
174,0.109,0.42857142857142855
175,0.109,0.5353535353535354
176,0.109,0.425531914893617
177,0.109,0.32727272727272727
178,0.109,0.32075471698113206
179,0.109,0.39
180,0.109,0.3333333333333333
181,0.109,0.34
182,0.109,0.36893203883495146
183,0.109,0.3877551020408163
184,0.109,0.41414141414141414
185,0.109,0.4375
186,0.109,0.5445544554455446
187,0.109,0.44761904761904764
188,0.109,0.3786407766990291
189,0.109,0.38
190,0.109,0.4375
191,0.109,0.32727272727272727
192,0.109,0.3269230769230769
193,0.109,0.2032520325203252
194,0.109,0.176
195,0.109,0.2621359223300971
196,0.109,0.2605042016806723
197,0.109,0.16393442622950818
198,0.109,0.216
199,0.109,0.15447154471544716
200,0.109,0.1450381679389313
201,0.109,0.11016949152542373
202,0.109,0.10077519379844961
203,0.109,0.058823529411764705
204,0.109,0.06153846153846154
205,0.109,0.06153846153846154
206,0.109,0.08695652173913043
207,0.109,0.06153846153846154
208,0.109,0.04
209,0.109,0.057971014492753624
210,0.109,0.07042253521126761
211,0.109,0.015384615384615385
212,0.109,0.027777777777777776
213,0.109,0.029411764705882353
214,0.109,0.04195804195804196
215,0.109,0.04065040650406504
216,0.109,0.0625
217,0.109,0.10569105691056911
218,0.109,0.056
219,0.109,0.027777777777777776
220,0.109,0.0625
221,0.109,0.04895104895104895
222,0.109,0.0782608695652174
223,0.109,0.08759124087591241
224,0.109,0.10476190476190476
225,0.109,0.07352941176470588
135,0.110,0.017543859649122806
136,0.110,0.06293706293706294
137,0.110,0.07575757575757576
138,0.110,0.046875
139,0.110,0.0625
140,0.110,0.06557377049180328
141,0.110,0.04878048780487805
142,0.110,0.08130081300813008
143,0.110,0.11194029850746269
144,0.110,0.028985507246376812
145,0.110,0.028985507246376812
146,0.110,0.03546099290780142
147,0.110,0.043478260869565216
148,0.110,0.04477611940298507
149,0.110,0.05982905982905983
150,0.110,0.04580152671755725
151,0.110,0.088
152,0.110,0.022222222222222223
153,0.110,0.04918032786885246
154,0.110,0.04918032786885246
155,0.110,0.06060606060606061
156,0.110,0.07462686567164178
157,0.110,0.07142857142857142
158,0.110,0.03076923076923077
159,0.110,0.14285714285714285
160,0.110,0.1568627450980392
161,0.110,0.12605042016806722
162,0.110,0.12195121951219512
163,0.110,0.10569105691056911
164,0.110,0.22123893805309736
165,0.110,0.24271844660194175
166,0.110,0.2807017543859649
167,0.110,0.35051546391752575
168,0.110,0.25
169,0.110,0.25663716814159293
170,0.110,0.3673469387755102
171,0.110,0.3577981651376147
172,0.110,0.35537190082644626
173,0.110,0.44554455445544555
174,0.110,0.4
175,0.110,0.40350877192982454
176,0.110,0.39215686274509803
177,0.110,0.38144329896907214
178,0.110,0.27184466019417475
179,0.110,0.27835051546391754
180,0.110,0.32653061224489793
181,0.110,0.2727272727272727
182,0.110,0.3442622950819672
183,0.110,0.2962962962962963
184,0.110,0.5180722891566265
185,0.110,0.4
186,0.110,0.3269230769230769
187,0.110,0.4444444444444444
188,0.110,0.45098039215686275
189,0.110,0.4606741573033708
190,0.110,0.45652173913043476
191,0.110,0.3118279569892473
192,0.110,0.3333333333333333
193,0.110,0.29411764705882354
194,0.110,0.20353982300884957
195,0.110,0.23728813559322035
196,0.110,0.2892561983471074
197,0.110,0.1826086956521739
198,0.110,0.2
199,0.110,0.14754098360655737
200,0.110,0.14285714285714285
201,0.110,0.18699186991869918
202,0.110,0.08955223880597014
203,0.110,0.12903225806451613
204,0.110,0.0625
205,0.110,0.08955223880597014
206,0.110,0.035211267605633804
207,0.110,0.0364963503649635
208,0.110,0.07086614173228346
209,0.110,0.014285714285714285
210,0.110,0.03597122302158273
211,0.110,0.047619047619047616
212,0.110,0.032
213,0.110,0.022556390977443608
214,0.110,0.051094890510948905
215,0.110,0.02158273381294964
216,0.110,0.023076923076923078
217,0.110,0.037037037037037035
218,0.110,0.04666666666666667
219,0.110,0.023255813953488372
220,0.110,0.1206896551724138
221,0.110,0.02608695652173913
222,0.110,0.06976744186046512
223,0.110,0.04065040650406504
224,0.110,0.05737704918032787
225,0.110,0.03597122302158273
135,0.111,0.05
136,0.111,0.04201680672268908
137,0.111,0.043795620437956206
138,0.111,0.06153846153846154
139,0.111,0.08029197080291971
140,0.111,0.05970149253731343
141,0.111,0.07913669064748201
142,0.111,0.04838709677419355
143,0.111,0.05343511450381679
144,0.111,0.025974025974025976
145,0.111,0.06766917293233082
146,0.111,0.06206896551724138
147,0.111,0.03546099290780142
148,0.111,0.058823529411764705
149,0.111,0.03937007874015748
150,0.111,0.02857142857142857
151,0.111,0.06666666666666667
152,0.111,0.06451612903225806
153,0.111,0.029197080291970802
154,0.111,0.08527131782945736
155,0.111,0.05737704918032787
156,0.111,0.0962962962962963
157,0.111,0.0625
158,0.111,0.07086614173228346
159,0.111,0.10236220472440945
160,0.111,0.11214953271028037
161,0.111,0.12903225806451613
162,0.111,0.15862068965517243
163,0.111,0.1968503937007874
164,0.111,0.2
165,0.111,0.19298245614035087
166,0.111,0.22123893805309736
167,0.111,0.24786324786324787
168,0.111,0.37373737373737376
169,0.111,0.35
170,0.111,0.38613861386138615
171,0.111,0.41904761904761906
172,0.111,0.5172413793103449
173,0.111,0.46534653465346537
174,0.111,0.36538461538461536
175,0.111,0.49514563106796117
176,0.111,0.3939393939393939
177,0.111,0.40384615384615385
178,0.111,0.27927927927927926
179,0.111,0.3274336283185841
180,0.111,0.3577981651376147
181,0.111,0.3684210526315789
182,0.111,0.32
183,0.111,0.3050847457627119
184,0.111,0.30097087378640774
185,0.111,0.34
186,0.111,0.4583333333333333
187,0.111,0.3170731707317073
188,0.111,0.4807692307692308
189,0.111,0.336734693877551
190,0.111,0.33636363636363636
191,0.111,0.3090909090909091
192,0.111,0.3
193,0.111,0.19658119658119658
194,0.111,0.23809523809523808
195,0.111,0.1896551724137931
196,0.111,0.2336448598130841
197,0.111,0.3090909090909091
198,0.111,0.14049586776859505
199,0.111,0.17073170731707318
200,0.111,0.14285714285714285
201,0.111,0.13445378151260504
202,0.111,0.11450381679389313
203,0.111,0.0962962962962963
204,0.111,0.07913669064748201
205,0.111,0.03597122302158273
206,0.111,0.06153846153846154
207,0.111,0.03546099290780142
208,0.111,0.043478260869565216
209,0.111,0.056910569105691054
210,0.111,0.058823529411764705
211,0.111,0.03508771929824561
212,0.111,0.035211267605633804
213,0.111,0.034482758620689655
214,0.111,0.059322033898305086
215,0.111,0.04827586206896552
216,0.111,0.051470588235294115
217,0.111,0.014705882352941176
218,0.111,0.06666666666666667
219,0.111,0.05555555555555555
220,0.111,0.015873015873015872
221,0.111,0.045871559633027525
222,0.111,0.07017543859649122
223,0.111,0.04918032786885246
224,0.111,0.06086956521739131
225,0.111,0.057971014492753624
135,0.112,0.022222222222222223
136,0.112,0.034482758620689655
137,0.112,0.056
138,0.112,0.03597122302158273
139,0.112,0.02962962962962963
140,0.112,0.06870229007633588
141,0.112,0.043478260869565216
142,0.112,0.05084745762711865
143,0.112,0.05343511450381679
144,0.112,0.007633587786259542
145,0.112,0.02040816326530612
146,0.112,0.01639344262295082
147,0.112,0.05185185185185185
148,0.112,0.056338028169014086
149,0.112,0.04065040650406504
150,0.112,0.029850746268656716
151,0.112,0.06060606060606061
152,0.112,0.03875968992248062
153,0.112,0.02158273381294964
154,0.112,0.08527131782945736
155,0.112,0.034013605442176874
156,0.112,0.11290322580645161
157,0.112,0.08403361344537816
158,0.112,0.08823529411764706
159,0.112,0.13385826771653545
160,0.112,0.12408759124087591
161,0.112,0.07575757575757576
162,0.112,0.1937984496124031
163,0.112,0.2621359223300971
164,0.112,0.27350427350427353
165,0.112,0.22522522522522523
166,0.112,0.2833333333333333
167,0.112,0.25
168,0.112,0.2894736842105263
169,0.112,0.2972972972972973
170,0.112,0.2727272727272727
171,0.112,0.3684210526315789
172,0.112,0.4631578947368421
173,0.112,0.36
174,0.112,0.42574257425742573
175,0.112,0.49019607843137253
176,0.112,0.26229508196721313
177,0.112,0.28
178,0.112,0.30434782608695654
179,0.112,0.37254901960784315
180,0.112,0.36283185840707965
181,0.112,0.38
182,0.112,0.3211009174311927
183,0.112,0.28888888888888886
184,0.112,0.3592233009708738
185,0.112,0.375
186,0.112,0.33636363636363636
187,0.112,0.4563106796116505
188,0.112,0.5172413793103449
189,0.112,0.47126436781609193
190,0.112,0.3592233009708738
191,0.112,0.3523809523809524
192,0.112,0.30434782608695654
193,0.112,0.26785714285714285
194,0.112,0.2231404958677686
195,0.112,0.23893805309734514
196,0.112,0.2376237623762376
197,0.112,0.3090909090909091
198,0.112,0.232
199,0.112,0.13846153846153847
200,0.112,0.09523809523809523
201,0.112,0.13793103448275862
202,0.112,0.11666666666666667
203,0.112,0.056
204,0.112,0.07518796992481203
205,0.112,0.0821917808219178
206,0.112,0.05263157894736842
207,0.112,0.06870229007633588
208,0.112,0.03225806451612903
209,0.112,0.04225352112676056
210,0.112,0.08620689655172414
211,0.112,0.0425531914893617
212,0.112,0.06976744186046512
213,0.112,0.06382978723404255
214,0.112,0.03076923076923077
215,0.112,0.034013605442176874
216,0.112,0.050724637681159424
217,0.112,0.03759398496240601
218,0.112,0.037037037037037035
219,0.112,0.047244094488188976
220,0.112,0.037037037037037035
221,0.112,0.006896551724137931
222,0.112,0.02564102564102564
223,0.112,0.09166666666666666
224,0.112,0.04838709677419355
225,0.112,0.0364963503649635
135,0.113,0.05185185185185185
136,0.113,0.0234375
137,0.113,0.058823529411764705
138,0.113,0.014705882352941176
139,0.113,0.0070921985815602835
140,0.113,0.056
141,0.113,0.030303030303030304
142,0.113,0.09090909090909091
143,0.113,0.03816793893129771
144,0.113,0.029850746268656716
145,0.113,0.04504504504504504
146,0.113,0.03278688524590164
147,0.113,0.020689655172413793
148,0.113,0.022222222222222223
149,0.113,0.06976744186046512
150,0.113,0.029411764705882353
151,0.113,0.03389830508474576
152,0.113,0.029411764705882353
153,0.113,0.029850746268656716
154,0.113,0.03546099290780142
155,0.113,0.05426356589147287
156,0.113,0.06870229007633588
157,0.113,0.031496062992125984
158,0.113,0.104
159,0.113,0.12195121951219512
160,0.113,0.17647058823529413
161,0.113,0.19047619047619047
162,0.113,0.1532258064516129
163,0.113,0.30392156862745096
164,0.113,0.26605504587155965
165,0.113,0.25217391304347825
166,0.113,0.2072072072072072
167,0.113,0.2962962962962963
168,0.113,0.40186915887850466
169,0.113,0.3523809523809524
170,0.113,0.34513274336283184
171,0.113,0.4095238095238095
172,0.113,0.48514851485148514
173,0.113,0.38181818181818183
174,0.113,0.46153846153846156
175,0.113,0.39805825242718446
176,0.113,0.29411764705882354
177,0.113,0.32653061224489793
178,0.113,0.3333333333333333
179,0.113,0.24761904761904763
180,0.113,0.3829787234042553
181,0.113,0.34579439252336447
182,0.113,0.3148148148148148
183,0.113,0.37254901960784315
184,0.113,0.36
185,0.113,0.3706896551724138
186,0.113,0.37735849056603776
187,0.113,0.37373737373737376
188,0.113,0.4888888888888889
189,0.113,0.5280898876404494
190,0.113,0.34579439252336447
191,0.113,0.3217391304347826
192,0.113,0.2982456140350877
193,0.113,0.33962264150943394
194,0.113,0.35185185185185186
195,0.113,0.15702479338842976
196,0.113,0.21739130434782608
197,0.113,0.27358490566037735
198,0.113,0.20535714285714285
199,0.113,0.16393442622950818
200,0.113,0.19658119658119658
201,0.113,0.09352517985611511
202,0.113,0.2
203,0.113,0.09523809523809523
204,0.113,0.06569343065693431
205,0.113,0.07692307692307693
206,0.113,0.12195121951219512
207,0.113,0.03759398496240601
208,0.113,0.03759398496240601
209,0.113,0.023076923076923078
210,0.113,0.07246376811594203
211,0.113,0.03571428571428571
212,0.113,0.05405405405405406
213,0.113,0.024390243902439025
214,0.113,0.029411764705882353
215,0.113,0.05426356589147287
216,0.113,0.034482758620689655
217,0.113,0.03333333333333333
218,0.113,0.057971014492753624
219,0.113,0.03759398496240601
220,0.113,0.029411764705882353
221,0.113,0.0072992700729927005
222,0.113,0.029850746268656716
223,0.113,0.047619047619047616
224,0.113,0.03076923076923077
225,0.113,0.07857142857142857
135,0.114,0.1111111111111111
136,0.114,0.078125
137,0.114,0.06474820143884892
138,0.114,0.06569343065693431
139,0.114,0.037037037037037035
140,0.114,0.08527131782945736
141,0.114,0.08333333333333333
142,0.114,0.0547945205479452
143,0.114,0.03571428571428571
144,0.114,0.04895104895104895
145,0.114,0.03875968992248062
146,0.114,0.05660377358490566
147,0.114,0.07142857142857142
148,0.114,0.0703125
149,0.114,0.029197080291970802
150,0.114,0.02127659574468085
151,0.114,0.06666666666666667
152,0.114,0.050359712230215826
153,0.114,0.07936507936507936
154,0.114,0.09375
155,0.114,0.06666666666666667
156,0.114,0.05185185185185185
157,0.114,0.10144927536231885
158,0.114,0.07407407407407407
159,0.114,0.13793103448275862
160,0.114,0.1391304347826087
161,0.114,0.20689655172413793
162,0.114,0.2857142857142857
163,0.114,0.24761904761904763
164,0.114,0.20967741935483872
165,0.114,0.32653061224489793
166,0.114,0.24561403508771928
167,0.114,0.2125984251968504
168,0.114,0.32653061224489793
169,0.114,0.3137254901960784
170,0.114,0.5
171,0.114,0.37735849056603776
172,0.114,0.4666666666666667
173,0.114,0.48514851485148514
174,0.114,0.38738738738738737
175,0.114,0.38461538461538464
176,0.114,0.29896907216494845
177,0.114,0.3888888888888889
178,0.114,0.24528301886792453
179,0.114,0.3111111111111111
180,0.114,0.36792452830188677
181,0.114,0.26785714285714285
182,0.114,0.3137254901960784
183,0.114,0.3541666666666667
184,0.114,0.28695652173913044
185,0.114,0.32075471698113206
186,0.114,0.42342342342342343
187,0.114,0.3711340206185567
188,0.114,0.3963963963963964
189,0.114,0.32
190,0.114,0.3018867924528302
191,0.114,0.3391304347826087
192,0.114,0.2897196261682243
193,0.114,0.17647058823529413
194,0.114,0.256198347107438
195,0.114,0.2727272727272727
196,0.114,0.32710280373831774
197,0.114,0.30612244897959184
198,0.114,0.21311475409836064
199,0.114,0.26956521739130435
200,0.114,0.15748031496062992
201,0.114,0.11811023622047244
202,0.114,0.152
203,0.114,0.09774436090225563
204,0.114,0.06349206349206349
205,0.114,0.07692307692307693
206,0.114,0.08029197080291971
207,0.114,0.037037037037037035
208,0.114,0.05
209,0.114,0.05454545454545454
210,0.114,0.04477611940298507
211,0.114,0.02097902097902098
212,0.114,0.047619047619047616
213,0.114,0.05084745762711865
214,0.114,0.03597122302158273
215,0.114,0.03076923076923077
216,0.114,0.02857142857142857
217,0.114,0.015151515151515152
218,0.114,0.04316546762589928
219,0.114,0.02097902097902098
220,0.114,0.07142857142857142
221,0.114,0.056910569105691054
